acn,flight_phase,phase_Climb,phase_Cruise,phase_Descent,phase_Downwind,phase_FinalApproach,phase_Ground/Preflight(UAS),phase_Hovering(UAS),phase_InitialApproach,phase_InitialClimb,phase_Landing,phase_Parked,phase_ReturntoHome(UAS),phase_Takeoff/Launch,phase_Taxi,phase_flightseveraldays,phase_nan,phase_other
2178071,Takeoff / Launch; Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2178073,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2178092,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2178106,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2178066,Takeoff / Launch; Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2177927,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2177767,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2177898,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2177888,Initial Climb; Takeoff / Launch,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2177870,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177847,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2177781,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2177778,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2177635,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2177764,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177763,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2178107,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177911,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178108,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2178432,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178137,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2178494,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177603,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2178481,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178472,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2178468,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178423,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178414,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178385,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178346,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178337,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178256,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178233,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178231,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178195,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178190,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178181,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178176,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2178171,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178166,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178155,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178145,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178135,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2177598,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2176677,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177585,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2176947,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176936,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2176902,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2176897,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176893,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2176881,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2176776,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176764,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2176745,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176735,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2176734,Hovering (UAS); Landing; Takeoff / Launch,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2176733,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2176724,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2176698,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2176676,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2176674,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2176670,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2176667,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176654,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2176646,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178518,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2176979,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177586,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2176991,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2177095,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2177566,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177439,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177438,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177425,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2177421,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177418,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2177333,Cruise; Descent; Initial Climb,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2177327,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2177303,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2177296,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177266,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2177215,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2177212,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177178,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177170,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2177161,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2177159,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2177151,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2177138,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177123,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177115,Cruise; Descent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176998,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178548,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183511,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2178631,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2181025,Final Approach; Initial Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2181024,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2181008,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2181007,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2181005,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181001,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2180995,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180991,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180974,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180963,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2180355,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2180322,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2180315,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2180186,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180163,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2180127,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180126,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2180116,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2180041,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180013,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179882,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2181033,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179832,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2181063,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2181139,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2296796,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2255822,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2241017,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2239929,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2202831,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2201457,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2201100,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201099,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197059,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2187069,Initial Approach; Final Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2185726,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2184936,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2183816,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2183496,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182477,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2182328,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181905,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2181778,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2181430,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181425,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2181396,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181090,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179799,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2179755,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179655,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2179138,Hovering (UAS),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2179121,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179039,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179024,Final Approach; Landing,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2179001,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178998,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178984,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178936,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178933,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178904,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178865,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2178862,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2178855,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2178854,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178845,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2178844,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2178827,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178681,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178651,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178645,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178639,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2176633,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2179140,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2179148,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179153,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179564,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179554,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2179553,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179527,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179526,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2179518,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2179517,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2179516,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179512,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2179510,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178625,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179505,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2179500,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179488,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179477,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179332,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2179311,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179307,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179300,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2179270,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2179178,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2179169,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179503,Initial Climb; Takeoff / Launch,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2176632,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172960,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176619,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172655,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172654,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172653,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172639,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172623,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172533,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172531,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2172517,Initial Climb; Takeoff / Launch,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2172254,Hovering (UAS),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2172252,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172248,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2172239,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172221,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172202,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172184,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172181,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172179,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2172174,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172173,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172169,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172166,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172666,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172162,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172923,Cruise; Parked,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2172948,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2173559,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173555,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2173554,Takeoff / Launch; Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2173536,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173529,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2173475,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173448,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173415,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173411,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2173366,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173324,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173312,Cruise; Climb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173311,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173288,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173192,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173152,Initial Approach; Cruise,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172995,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172986,Hovering (UAS),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2172984,Hovering (UAS),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2172975,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172971,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172941,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172156,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172155,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172133,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2171349,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2171335,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2171322,Cruise; Taxi,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2171234,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2171199,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2171165,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2171139,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2171125,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2171124,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171119,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2171099,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2171093,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2170951,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170928,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170924,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170825,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170817,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2170812,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2170780,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170539,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2176628,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2171375,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2171501,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2171506,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2171511,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172131,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2172119,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172116,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2171973,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2171972,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2171955,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2171941,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2171931,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171926,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2171914,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2173573,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2171907,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2171856,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2171848,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2171847,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2171744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2171619,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2171551,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171542,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2171534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2171525,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2171516,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2171863,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2173607,Parked; Cruise,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2171095,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2173671,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175827,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2175822,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175815,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175812,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175731,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175671,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2175668,Initial Approach; Final Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2175592,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2175582,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175500,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175495,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175476,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2175475,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175461,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2175448,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
